7.56391 3.51071 5.55966 2.48549 50000 17284 0.00711263 2.18431 2.49634
7.58647 3.6352 5.54443 2.4781 50000 17263 0.00709395 2.19419 2.48895
7.60902 3.78341 5.66094 2.47075 50000 17234 0.00707536 2.18499 2.48107
7.63158 3.63417 5.44437 2.46345 50000 17208 0.00705687 2.18926 2.47325
7.65414 3.76015 5.6304 2.45619 50000 17186 0.00703848 2.20234 2.46621
7.67669 3.592 5.21217 2.44897 50000 17163 0.00702018 2.18179 2.45912
7.69925 3.7182 5.59814 2.4418 50000 17144 0.00700198 2.19502 2.45225
7.7218 3.52881 5.58176 2.43466 50000 17127 0.00698387 2.21087 2.44556
7.74436 3.32198 5.43378 2.42757 50000 17090 0.00696586 2.22168 2.43753
7.76692 3.5966 5.41777 2.42052 50000 17075 0.00694793 2.19017 2.43
7.78947 3.4218 5.27145 2.41351 50000 17049 0.0069301 2.19333 2.42304
7.81203 3.5274 5.45391 2.40654 50000 17023 0.00691236 2.20559 2.41684
7.83459 3.33414 5.24256 2.39962 50000 16990 0.00689472 2.2194 2.41098
7.85714 3.43868 5.49002 2.39273 50000 16966 0.00687716 2.22964 2.40342
7.8797 3.22508 5.27938 2.38588 50000 16950 0.00685969 2.22157 2.39569
7.90226 3.32794 5.26354 2.37907 50000 16931 0.00684231 2.23702 2.38908
7.92481 3.43493 5.37795 2.3723 50000 16908 0.00682501 2.25304 2.38321
7.94737 3.54651 5.36459 2.36556 49999 16888 0.00680781 2.27139 2.37611
7.96992 3.29626 5.154 2.35887 49999 16858 0.00679069 2.28801 2.37046
7.99248 3.40495 4.94913 2.35221 49999 16834 0.00677365 2.30439 2.36491
8.01504 3.12741 5.12785 2.34559 49999 16810 0.00675671 2.32696 2.35926
8.03759 3.23234 4.98656 2.33901 49999 16790 0.00673984 2.34995 2.35374
8.06015 3.34158 5.22743 2.33246 49999 16768 0.00672306 2.33495 2.34691
8.08271 3.08047 5.21354 2.32595 49999 16734 0.00670637 2.30084 2.34055
8.10526 3.19079 5.07178 2.31948 49999 16713 0.00668975 2.32366 2.33453
8.12782 3.28441 4.86955 2.31304 49999 16692 0.00667322 2.29226 2.32797
8.15038 3.40022 4.91932 2.30664 49999 16672 0.00665677 2.30691 2.32244
8.17293 3.22992 4.96899 2.30028 49999 16649 0.0066404 2.31844 2.31687
8.19549 3.34783 5.26931 2.29394 49999 16629 0.00662411 2.33084 2.31096
8.21805 3.15465 5.19232 2.28765 49999 16608 0.0066079 2.34649 2.30531
8.2406 3.27048 5.24168 2.28139 49999 16591 0.00659177 2.37301 2.29937
8.26316 3.39105 5.10385 2.27516 49999 16576 0.00657572 2.39056 2.29416
8.28571 3.51665 5.18376 2.26897 49999 16561 0.00655975 2.41334 2.28854
